filename,orig_start,orig_end,block,motion,t_start,t_end
G34,149,153,top_right,165.02697216107362,9.866666666666667,10.133333333333333
A52,103,107,bottom_left,165.01924267417272,6.8,7.066666666666666
G42,116,120,top_right,164.94920479065252,7.666666666666667,7.933333333333334
A129,108,112,bottom_right,164.86972261988782,7.133333333333334,7.4
A47,65,69,top_right,164.64635829170138,4.266666666666667,4.533333333333333
A133,109,113,bottom_left,164.56248913861037,7.2,7.466666666666667
A56,113,117,top_right,164.4900891974671,7.466666666666667,7.733333333333333
A2,165,169,top_left,164.4817243421729,10.933333333333334,11.2
G27,134,138,top_right,164.27866845340608,8.866666666666667,9.133333333333333
A67,139,143,top_right,164.24013205792838,9.2,9.466666666666667
A145,103,107,top_right,164.11699770727188,6.8,7.066666666666666
A18,126,130,top_right,163.62164581094302,8.333333333333334,8.6
W16,67,71,bottom_right,163.3854218540955,4.4,4.666666666666667
G35,107,111,bottom_left,163.35716473018232,7.066666666666666,7.333333333333333
G61,129,133,top_right,163.2780663971354,8.533333333333333,8.8
A35,73,77,top_right,163.10058529927295,4.8,5.066666666666666
A147,58,62,bottom_left,163.08855296322116,3.8,4.066666666666666
G45,131,135,top_right,163.05350539201316,8.666666666666666,8.933333333333334
G27,149,153,bottom_left,162.97501034602843,9.866666666666667,10.133333333333333
B2,44,48,top_left,162.91193217300696,2.8666666666666667,3.1333333333333333
W22,97,101,top_left,162.77963550906486,6.4,6.666666666666667
W16,112,116,bottom_left,162.73757906990681,7.4,7.666666666666667
A129,93,97,top_left,162.6739436154722,6.133333333333334,6.4
A142,58,62,top_left,162.60560627428362,3.8,4.066666666666666
G26,131,135,top_left,162.55914567543044,8.666666666666666,8.933333333333334
A48,83,87,top_right,162.5002455502156,5.466666666666667,5.733333333333333
A62,99,103,top_right,162.26642969982814,6.533333333333333,6.8
G03,106,110,top_right,161.91613341983748,7.0,7.266666666666667
A17,103,107,bottom_left,161.71644931624547,6.8,7.066666666666666
G30,148,152,bottom_left,161.6912031532619,9.8,10.066666666666666
G20,108,112,top_right,161.63133884983642,7.133333333333334,7.4
A127,82,86,top_right,161.52345989524088,5.4,5.666666666666667
A39,84,88,top_left,161.4464274954384,5.533333333333333,5.8
G73,154,158,top_left,161.1325798696206,10.2,10.466666666666667
A128,61,65,top_right,161.10571857771342,4.0,4.266666666666667
A29,105,109,top_right,161.052422824954,6.933333333333334,7.2
A60,138,142,top_right,161.03293460551956,9.133333333333333,9.4
A32,73,77,top_left,160.9651410200479,4.8,5.066666666666666
A37,73,77,top_left,160.9360626041298,4.8,5.066666666666666
A48,93,97,bottom_left,160.78486212915826,6.133333333333334,6.4
A75,81,85,top_left,160.67248086310022,5.333333333333333,5.6
G35,112,116,top_left,160.6292495361869,7.4,7.666666666666667
G32,128,132,top_right,160.6225232996448,8.466666666666667,8.733333333333333
A129,78,82,bottom_left,160.56371485069977,5.133333333333334,5.4
A12,143,147,bottom_right,160.4979057548844,9.466666666666667,9.733333333333333
A63,129,133,top_right,160.31399774423699,8.533333333333333,8.8
A24,111,115,top_left,160.30237372778117,7.333333333333333,7.6
A8,107,111,top_right,160.16537517689662,7.066666666666666,7.333333333333333
A35,108,112,top_right,160.0592638769506,7.133333333333334,7.4
G31,94,98,bottom_left,159.273220297936,6.2,6.466666666666667
A18,91,95,top_right,159.2644111633821,6.0,6.266666666666667
A146,71,75,top_right,159.26286488189393,4.666666666666667,4.933333333333334
A22,80,84,top_right,159.1447115240409,5.266666666666667,5.533333333333333
A18,96,100,bottom_left,159.09367516778357,6.333333333333333,6.6
G41,128,132,top_left,159.07495683185945,8.466666666666667,8.733333333333333
A22,110,114,top_left,158.882945917824,7.266666666666667,7.533333333333333
G25,142,146,bottom_left,158.8323042878805,9.4,9.666666666666666
A2,125,129,top_right,158.70546306094928,8.266666666666667,8.533333333333333
A21,97,101,bottom_right,158.6692045337687,6.4,6.666666666666667
W32,96,100,bottom_right,158.57274896276618,6.333333333333333,6.6
G07,142,146,top_right,158.43681528461414,9.4,9.666666666666666
W04,117,121,bottom_right,158.4144508098359,7.733333333333333,8.0
A41,134,138,top_right,158.27536993318114,8.866666666666667,9.133333333333333
G69,156,160,top_left,158.04265825378187,10.333333333333334,10.6
A94,156,160,top_left,157.95819728203722,10.333333333333334,10.6
A101,137,141,top_left,157.90812582432778,9.066666666666666,9.333333333333334
A33,66,70,top_left,157.77530184638982,4.333333333333333,4.6
A9,84,88,top_right,157.74593978207764,5.533333333333333,5.8
A4,105,109,top_right,157.31980209503485,6.933333333333334,7.2
G23,81,85,top_right,157.3176890991203,5.333333333333333,5.6
A49,95,99,top_right,157.31409031697962,6.266666666666667,6.533333333333333
A64,132,136,top_right,157.2709278610703,8.733333333333333,9.0
A60,143,147,top_right,157.18537672840677,9.466666666666667,9.733333333333333
A39,94,98,top_right,156.96449082244644,6.2,6.466666666666667
A16,115,119,top_right,156.92641649064132,7.6,7.866666666666666
G75,264,268,top_right,156.81148226480093,17.533333333333335,17.8
A9,134,138,top_left,156.80028543626173,8.866666666666667,9.133333333333333
A33,86,90,top_left,156.77082778208808,5.666666666666667,5.933333333333334
A17,68,72,top_right,156.7564641844228,4.466666666666667,4.733333333333333
A34,61,65,top_left,156.7547203209408,4.0,4.266666666666667
A2,130,134,top_left,156.65084056533425,8.6,8.866666666666667
A65,77,81,top_right,156.62518314777637,5.066666666666666,5.333333333333333
A46,53,57,top_right,156.60064367919514,3.466666666666667,3.7333333333333334
A122,61,65,top_right,156.53714551416004,4.0,4.266666666666667
G30,143,147,top_left,156.45426136474583,9.466666666666667,9.733333333333333
G21,123,127,top_right,156.40139127755776,8.133333333333333,8.4
G41,93,97,bottom_left,156.22454449333034,6.133333333333334,6.4
A72,87,91,top_right,155.90477352437125,5.733333333333333,6.0
G46,142,146,top_left,155.78578966173822,9.4,9.666666666666666
A29,70,74,top_left,155.71529099988697,4.6,4.866666666666666
A9,94,98,top_left,155.66133129087348,6.2,6.466666666666667
G56,97,101,top_right,155.65434221736842,6.4,6.666666666666667
G71,259,263,top_right,155.55334369802264,17.2,17.466666666666665
A72,92,96,top_right,155.52741189911558,6.066666666666666,6.333333333333333
G60,121,125,bottom_left,154.95522777326988,8.0,8.266666666666667
A48,103,107,bottom_right,154.78774417550108,6.8,7.066666666666666
A143,121,125,top_left,154.69401316440505,8.0,8.266666666666667
A66,78,82,top_right,154.52245305159934,5.133333333333334,5.4
A17,73,77,top_right,154.49778302036617,4.8,5.066666666666666
A77,65,69,top_right,154.41688273567638,4.266666666666667,4.533333333333333
A127,87,91,top_right,154.40965433339645,5.733333333333333,6.0
W22,92,96,bottom_right,154.31397756408631,6.066666666666666,6.333333333333333
W06,111,115,bottom_left,154.30540557977986,7.333333333333333,7.6
A67,114,118,top_right,154.26210071581082,7.533333333333333,7.8
A41,144,148,top_right,154.23232939394222,9.533333333333333,9.8
A12,148,152,top_left,154.06374875228047,9.8,10.066666666666666
A18,86,90,top_right,153.9269320427962,5.666666666666667,5.933333333333334
G07,127,131,top_right,153.92329678164398,8.4,8.666666666666666
G25,117,121,bottom_right,153.70547139757062,7.733333333333333,8.0
A61,103,107,top_right,153.63808132960895,6.8,7.066666666666666
A31,93,97,top_right,153.51163632467595,6.133333333333334,6.4
A11,148,152,bottom_left,153.3988349893723,9.8,10.066666666666666
A117,88,92,top_right,153.12614691101697,5.8,6.066666666666666
A29,100,104,top_right,152.90397809159649,6.6,6.866666666666666
A116,89,93,top_right,152.34618763138423,5.866666666666666,6.133333333333334
A8,132,136,bottom_right,152.09516751027388,8.733333333333333,9.0
A79,120,124,top_right,151.98085411816552,7.933333333333334,8.2
A41,139,143,top_left,151.9232317267201,9.2,9.466666666666667
G02,168,172,top_right,151.76981912992463,11.133333333333333,11.4
A73,122,126,top_right,151.70753916066528,8.066666666666666,8.333333333333334
A14,132,136,top_right,151.65582234480445,8.733333333333333,9.0
A24,121,125,top_right,151.00974454804484,8.0,8.266666666666667
A51,107,111,top_left,151.0021395488414,7.066666666666666,7.333333333333333
W27,181,185,bottom_left,150.96700852049474,12.0,12.266666666666667
A14,117,121,bottom_left,150.68889552503595,7.733333333333333,8.0
A61,113,117,top_right,150.35887415986338,7.466666666666667,7.733333333333333
A146,96,100,bottom_left,150.00073733223306,6.333333333333333,6.6
A61,88,92,top_right,149.97117249209694,5.8,6.066666666666666
A66,63,67,top_right,149.90235795464997,4.133333333333334,4.4
W23,91,95,top_left,149.786020655477,6.0,6.266666666666667
A148,92,96,top_right,149.63853069879895,6.066666666666666,6.333333333333333
W06,76,80,bottom_right,149.46896315339572,5.0,5.266666666666667
A5,100,104,top_left,149.3507556672521,6.6,6.866666666666666
G21,108,112,bottom_left,149.2465455851421,7.133333333333334,7.4
A63,119,123,top_right,149.24166530774994,7.866666666666666,8.133333333333333
G58,104,108,top_right,149.11113250798874,6.866666666666666,7.133333333333334
A74,75,79,top_right,148.93755251169097,4.933333333333334,5.2
A62,104,108,top_right,148.91675445379,6.866666666666666,7.133333333333334
G71,249,253,top_right,148.85952872684402,16.533333333333335,16.8
A20,70,74,bottom_right,148.7115231159408,4.6,4.866666666666666
A20,85,89,top_left,148.6684474266604,5.6,5.866666666666666
A34,116,120,top_right,148.57033026232065,7.666666666666667,7.933333333333334
A14,107,111,bottom_right,148.52067955667957,7.066666666666666,7.333333333333333
A28,55,59,top_right,148.50926453573894,3.6,3.8666666666666667
A95,71,75,bottom_left,148.48515202767803,4.666666666666667,4.933333333333334
W14,158,162,bottom_left,148.42013427066047,10.466666666666667,10.733333333333333
A137,115,119,top_right,148.382534165642,7.6,7.866666666666666
A60,128,132,top_left,148.37581935391785,8.466666666666667,8.733333333333333
A19,74,78,top_left,148.37194220426412,4.866666666666666,5.133333333333334
G03,141,145,top_left,148.29230955926297,9.333333333333334,9.6
A40,107,111,bottom_right,148.26668755810647,7.066666666666666,7.333333333333333
G01,118,122,bottom_left,148.2494734278126,7.8,8.066666666666666
A38,78,82,top_right,148.02017371262895,5.133333333333334,5.4
A63,124,128,top_right,147.8397147855656,8.2,8.466666666666667
A129,83,87,top_left,147.68313859804834,5.466666666666667,5.733333333333333
A66,93,97,top_left,147.67088331409917,6.133333333333334,6.4
G73,164,168,top_right,147.61000806256175,10.866666666666667,11.133333333333333
A128,91,95,top_left,147.53637322267986,6.0,6.266666666666667
A30,98,102,top_right,147.50427079592606,6.466666666666667,6.733333333333333
G07,172,176,top_right,147.476597645436,11.4,11.666666666666666
A8,122,126,bottom_left,147.2933056489114,8.066666666666666,8.333333333333334
A11,153,157,top_left,147.17827340399833,10.133333333333333,10.4
A69,105,109,top_right,147.1170412789935,6.933333333333334,7.2
W29,73,77,bottom_left,147.04235980803506,4.8,5.066666666666666
G31,124,128,top_left,147.00874440551868,8.2,8.466666666666667
W08,82,86,bottom_right,146.88140320276202,5.4,5.666666666666667
A65,107,111,top_right,146.24183216112434,7.066666666666666,7.333333333333333
A129,103,107,top_left,146.22471587601186,6.8,7.066666666666666
G25,152,156,top_left,146.1405731578868,10.066666666666666,10.333333333333334
A30,73,77,bottom_left,146.09529351801717,4.8,5.066666666666666
A142,98,102,top_left,145.86285115022295,6.466666666666667,6.733333333333333
A7,141,145,top_right,145.81675876104657,9.333333333333334,9.6
A36,57,61,top_right,145.80231185845585,3.7333333333333334,4.0
G36,112,116,bottom_left,145.48882040831418,7.4,7.666666666666667
A16,85,89,top_right,145.22414492444094,5.6,5.866666666666666
A36,52,56,top_left,145.1715806817052,3.4,3.6666666666666665
A20,65,69,top_right,145.1005882899436,4.266666666666667,4.533333333333333
G61,139,143,top_left,145.05673833549707,9.2,9.466666666666667
A37,103,107,top_right,144.9948199688809,6.8,7.066666666666666
G01,138,142,top_right,144.93350959118143,9.133333333333333,9.4
A125,55,59,top_left,144.87853327932575,3.6,3.8666666666666667
G56,132,136,top_right,144.68425384433246,8.733333333333333,9.0
A117,98,102,top_right,144.6028371259034,6.466666666666667,6.733333333333333
A34,81,85,top_right,144.56831961498781,5.333333333333333,5.6
A5,105,109,top_right,144.32720787289117,6.933333333333334,7.2
A74,105,109,top_right,144.32246094520724,6.933333333333334,7.2
A36,62,66,top_right,144.13703997810143,4.066666666666666,4.333333333333333
A66,108,112,top_left,143.94988933565747,7.133333333333334,7.4
G03,151,155,top_right,143.6229219408396,10.0,10.266666666666667
A23,86,90,top_right,143.2119241748876,5.666666666666667,5.933333333333334
A148,102,106,top_right,143.1608916948678,6.733333333333333,7.0
G71,274,278,bottom_left,143.13877789503445,18.2,18.466666666666665
G71,254,258,top_left,142.97877515629702,16.866666666666667,17.133333333333333
G31,89,93,top_right,142.52008011928515,5.866666666666666,6.133333333333334
A131,105,109,top_right,142.36401781928134,6.933333333333334,7.2
G47,124,128,top_right,142.3219674554923,8.2,8.466666666666667
A44,135,139,top_left,142.31202681540847,8.933333333333334,9.2
A146,121,125,bottom_left,142.16160634974923,8.0,8.266666666666667
G08,105,109,top_left,142.13869192226835,6.933333333333334,7.2
A14,97,101,top_left,142.0981349783319,6.4,6.666666666666667
A11,133,137,top_left,142.08973936697092,8.8,9.066666666666666
W04,102,106,bottom_right,141.76677291047787,6.733333333333333,7.0
A3,119,123,top_left,141.75197808765023,7.866666666666666,8.133333333333333
A11,143,147,bottom_left,141.7378355219874,9.466666666666667,9.733333333333333
A40,112,116,bottom_left,141.7210797133398,7.4,7.666666666666667
A145,83,87,bottom_right,141.68845641106415,5.466666666666667,5.733333333333333
A68,119,123,top_right,141.68320752550494,7.866666666666666,8.133333333333333
A13,139,143,top_right,141.60404179070667,9.2,9.466666666666667
G08,120,124,top_left,141.55358139878314,7.933333333333334,8.2
A74,115,119,top_right,141.512564839707,7.6,7.866666666666666
A23,71,75,top_left,141.45932263206214,4.666666666666667,4.933333333333334
A26,47,51,top_right,141.07676248592898,3.066666666666667,3.3333333333333335
A5,120,124,top_left,140.92356521658766,7.933333333333334,8.2
A43,96,100,bottom_left,140.70289551742866,6.333333333333333,6.6
A9,104,108,top_left,140.37457356653272,6.866666666666666,7.133333333333334
G03,131,135,top_right,139.99439963543782,8.666666666666666,8.933333333333334
A9,139,143,top_left,139.6871111358414,9.2,9.466666666666667
W06,121,125,top_right,139.36508379135097,8.0,8.266666666666667
A138,166,170,top_left,139.27997813780073,11.0,11.266666666666667
A43,131,135,top_right,139.26776963302683,8.666666666666666,8.933333333333334
A146,91,95,top_left,139.2214965016472,6.0,6.266666666666667
G69,101,105,bottom_left,139.19226744703863,6.666666666666667,6.933333333333334
W30,144,148,top_right,139.14484916263856,9.533333333333333,9.8
A117,108,112,top_right,139.10653747453676,7.133333333333334,7.4
G72,266,270,top_right,138.9852469232486,17.666666666666668,17.933333333333334
A16,100,104,bottom_left,138.6746679662032,6.6,6.866666666666666
A69,55,59,top_left,138.5725466393535,3.6,3.8666666666666667
A37,113,117,top_right,138.3533450143031,7.466666666666667,7.733333333333333
A12,108,112,top_right,138.13898058116976,7.133333333333334,7.4
A37,93,97,top_right,137.92506968156758,6.133333333333334,6.4
A94,181,185,top_left,137.53891139892883,12.0,12.266666666666667
W22,72,76,top_right,137.53027274259372,4.733333333333333,5.0
G06,149,153,top_left,137.4351659166768,9.866666666666667,10.133333333333333
A6,128,132,top_left,137.43047027619818,8.466666666666667,8.733333333333333
A141,91,95,top_left,137.3755573742997,6.0,6.266666666666667
G69,126,130,top_left,137.21565953407313,8.333333333333334,8.6
G35,127,131,top_left,137.15097773144382,8.4,8.666666666666666
G01,143,147,bottom_left,137.14869464087593,9.466666666666667,9.733333333333333
W23,71,75,top_right,137.08159916023547,4.666666666666667,4.933333333333334
A26,52,56,top_right,137.01221551271283,3.4,3.6666666666666665
A20,60,64,top_left,136.93061982475882,3.933333333333333,4.2
A13,94,98,top_right,136.87629994473923,6.2,6.466666666666667
A123,99,103,top_left,136.47630497358907,6.533333333333333,6.8
A138,181,185,top_left,136.33536566594145,12.0,12.266666666666667
A26,62,66,top_right,136.19707080865405,4.066666666666666,4.333333333333333
A72,97,101,top_left,136.1585142121559,6.4,6.666666666666667
A28,75,79,top_right,136.07666397328464,4.933333333333334,5.2
A4,145,149,top_left,136.05915788136525,9.6,9.866666666666667
A44,130,134,top_right,136.04294683431903,8.6,8.866666666666667
A38,48,52,top_left,135.85600991350736,3.1333333333333333,3.4
G69,131,135,bottom_right,135.85132254307732,8.666666666666666,8.933333333333334
A67,124,128,top_right,135.77767124573705,8.2,8.466666666666667
A7,146,150,top_right,135.65879008173368,9.666666666666666,9.933333333333334
A144,118,122,top_right,135.65626309813922,7.8,8.066666666666666
A64,117,121,top_right,135.57688379150454,7.733333333333333,8.0
A94,131,135,top_left,135.52402634174075,8.666666666666666,8.933333333333334
A43,106,110,top_left,135.51552520736544,7.0,7.266666666666667
A137,150,154,top_left,135.35163970395433,9.933333333333334,10.2
A68,79,83,top_right,135.30302049818783,5.2,5.466666666666667
A122,76,80,top_left,135.27457936660213,5.0,5.266666666666667
A40,92,96,top_left,135.21741423834055,6.066666666666666,6.333333333333333
A142,63,67,top_left,135.1408761099059,4.133333333333334,4.4
A35,78,82,top_right,135.1330974519111,5.133333333333334,5.4
A42,119,123,bottom_left,135.10031321023914,7.866666666666666,8.133333333333333
A127,92,96,top_right,134.96753246891112,6.066666666666666,6.333333333333333
A36,77,81,top_left,134.74846194928804,5.066666666666666,5.333333333333333
A19,84,88,top_left,134.55192814220302,5.533333333333333,5.8
A31,118,122,top_left,134.30179587404228,7.8,8.066666666666666
A127,67,71,top_left,134.21911397257338,4.4,4.666666666666667
A118,41,45,bottom_right,133.92023672691963,2.6666666666666665,2.933333333333333
A59,120,124,bottom_left,133.9180951593466,7.933333333333334,8.2
W23,61,65,bottom_right,133.751414906695,4.0,4.266666666666667
G32,103,107,bottom_right,133.5170389525138,6.8,7.066666666666666
A7,101,105,bottom_left,133.4844758930065,6.666666666666667,6.933333333333334
G62,109,113,bottom_left,133.39533761226753,7.2,7.466666666666667
W14,123,127,top_right,133.32704755529508,8.133333333333333,8.4
G38,109,113,top_right,133.29509205613522,7.2,7.466666666666667
A59,90,94,top_right,133.05973400088504,5.933333333333334,6.2
A132,69,73,bottom_right,132.79680334014307,4.533333333333333,4.8
A138,186,190,top_left,132.73995658800723,12.333333333333334,12.6
G06,174,178,top_left,132.71227624270523,11.533333333333333,11.8
A67,84,88,top_left,132.62348100909634,5.533333333333333,5.8
W08,122,126,bottom_left,132.57083465203985,8.066666666666666,8.333333333333334
G82,167,171,top_right,132.3938963650251,11.066666666666666,11.333333333333334
A6,138,142,top_left,132.2614365779159,9.133333333333333,9.4
A37,83,87,top_left,132.24623554623417,5.466666666666667,5.733333333333333
A148,107,111,bottom_right,132.18009445976566,7.066666666666666,7.333333333333333
A1,90,94,top_right,131.8396669832712,5.933333333333334,6.2
A124,71,75,top_left,131.66974977044134,4.666666666666667,4.933333333333334
W16,82,86,top_left,131.34704830034494,5.4,5.666666666666667
W06,116,120,bottom_right,131.12496434403286,7.666666666666667,7.933333333333334
W30,139,143,bottom_right,131.098871715236,9.2,9.466666666666667
A124,81,85,top_left,131.0842822576297,5.333333333333333,5.6
A144,73,77,top_right,131.012321570276,4.8,5.066666666666666
A68,84,88,top_right,131.00247120199825,5.533333333333333,5.8
A89,135,139,top_left,130.78661222935546,8.933333333333334,9.2
A39,74,78,top_right,130.78373601282348,4.866666666666666,5.133333333333334
A23,66,70,bottom_left,130.5832105624556,4.333333333333333,4.6
A137,120,124,top_right,130.47889322362593,7.933333333333334,8.2
G09,126,130,top_right,130.37703698632453,8.333333333333334,8.6
A89,145,149,top_left,130.30450654254284,9.6,9.866666666666667
A65,97,101,top_right,130.26088993212332,6.4,6.666666666666667
A39,64,68,top_right,130.19240775999234,4.2,4.466666666666667
A73,67,71,top_left,130.18609354687842,4.4,4.666666666666667
A128,46,50,top_right,130.1264014392768,3.0,3.2666666666666666
A41,104,108,top_left,130.06499603419985,6.866666666666666,7.133333333333334
A11,158,162,top_left,129.82450388537674,10.466666666666667,10.733333333333333
A41,129,133,bottom_right,129.81527668435638,8.533333333333333,8.8
A66,83,87,top_right,129.68674421760346,5.466666666666667,5.733333333333333
A71,99,103,top_right,129.6464672566576,6.533333333333333,6.8
A144,68,72,top_left,129.5683027983115,4.466666666666667,4.733333333333333
A128,76,80,top_left,129.49950053794942,5.0,5.266666666666667
G20,78,82,top_right,129.44293038065064,5.133333333333334,5.4
A9,119,123,bottom_right,129.4061845755956,7.866666666666666,8.133333333333333
A19,109,113,top_right,129.23419361765517,7.2,7.466666666666667
A1,120,124,top_right,128.98292215102015,7.933333333333334,8.2
W29,128,132,bottom_right,128.89471112731277,8.466666666666667,8.733333333333333
A141,101,105,bottom_left,128.56585054885983,6.666666666666667,6.933333333333334
A138,191,195,top_left,128.5596117251639,12.666666666666666,12.933333333333334
A38,63,67,bottom_left,128.422057217463,4.133333333333334,4.4
A65,117,121,top_left,128.4149941911067,7.733333333333333,8.0
A118,91,95,top_left,128.40656096918934,6.0,6.266666666666667
A64,122,126,bottom_right,128.30927127933683,8.066666666666666,8.333333333333334
A13,144,148,top_left,128.3047647073979,9.533333333333333,9.8
A36,67,71,top_left,128.283127979033,4.4,4.666666666666667
A68,69,73,top_right,128.21775564047914,4.533333333333333,4.8
A144,103,107,top_left,128.19560778797302,6.8,7.066666666666666
A118,71,75,top_left,128.12273472562242,4.666666666666667,4.933333333333334
A38,53,57,top_left,128.08593907040154,3.466666666666667,3.7333333333333334
A132,64,68,top_left,127.95162548215802,4.2,4.466666666666667
A69,85,89,top_right,127.86584565604215,5.6,5.866666666666666
A148,57,61,top_right,127.78429837272438,3.7333333333333334,4.0
A1,115,119,top_right,127.74205445311986,7.6,7.866666666666666
A63,109,113,top_left,127.5946225141605,7.2,7.466666666666667
A2,135,139,top_left,127.45525700534945,8.933333333333334,9.2
A19,69,73,bottom_left,127.45086981296411,4.533333333333333,4.8
A64,102,106,top_left,127.40673631980567,6.733333333333333,7.0
G20,113,117,bottom_left,126.89929338734227,7.466666666666667,7.733333333333333
A145,78,82,top_left,126.89224216945529,5.133333333333334,5.4
G06,164,168,bottom_right,126.85545267430739,10.866666666666667,11.133333333333333
G47,109,113,bottom_left,126.84882228405586,7.2,7.466666666666667
G20,93,97,top_right,126.81132906642458,6.133333333333334,6.4
A141,106,110,bottom_right,126.5992371416901,7.0,7.266666666666667
A89,160,164,top_right,126.23639147147065,10.6,10.866666666666667
A5,110,114,bottom_left,126.23452321458433,7.266666666666667,7.533333333333333
G07,117,121,bottom_left,126.0380165718897,7.733333333333333,8.0
A35,88,92,top_right,125.98027331616993,5.8,6.066666666666666
A7,151,155,top_left,125.94484423025929,10.0,10.266666666666667
W23,56,60,top_right,125.87462785203483,3.6666666666666665,3.933333333333333
A141,96,100,top_left,125.63533787579449,6.333333333333333,6.6
A42,94,98,top_right,125.5157739949517,6.2,6.466666666666667
W03,75,79,top_left,125.42126234065721,4.933333333333334,5.2
A137,135,139,top_left,125.31791546259498,8.933333333333334,9.2
W30,99,103,bottom_right,125.29510641777874,6.533333333333333,6.8
A10,109,113,top_left,125.28621370556134,7.2,7.466666666666667
W03,105,109,bottom_right,124.54538097281365,6.933333333333334,7.2
B5,119,123,bottom_right,123.7711429309245,7.866666666666666,8.133333333333333
W03,60,64,top_left,123.73046228502383,3.933333333333333,4.2
A1,95,99,top_right,123.2961419598729,6.266666666666667,6.533333333333333
A130,148,152,top_left,123.07251027642566,9.8,10.066666666666666
W29,98,102,top_left,122.8078873377111,6.466666666666667,6.733333333333333
A71,109,113,top_right,122.74445987292384,7.2,7.466666666666667
A134,97,101,top_right,122.41169549350802,6.4,6.666666666666667
A35,68,72,top_right,122.2827806788956,4.466666666666667,4.733333333333333
G02,183,187,bottom_left,122.19289619595766,12.133333333333333,12.4
A3,144,148,top_right,121.98984610856417,9.533333333333333,9.8
A8,137,141,bottom_right,121.5061307260858,9.066666666666666,9.333333333333334
A72,102,106,top_right,121.37843884562787,6.733333333333333,7.0
A95,76,80,top_right,121.23693425845987,5.0,5.266666666666667
A3,94,98,top_left,121.1870126786708,6.2,6.466666666666667
A6,83,87,top_right,121.05917941853734,5.466666666666667,5.733333333333333
A42,109,113,top_right,120.6156079207906,7.2,7.466666666666667
A7,106,110,bottom_right,120.60237882840767,7.0,7.266666666666667
A3,99,103,top_left,120.41546513775835,6.533333333333333,6.8
A16,70,74,top_right,120.36433789891817,4.6,4.866666666666666
G82,157,161,top_left,120.16768318431254,10.4,10.666666666666666
G02,158,162,bottom_left,119.75231553639881,10.466666666666667,10.733333333333333
W27,176,180,top_right,119.71930908113895,11.666666666666666,11.933333333333334
A58,136,140,top_left,119.69204422822996,9.0,9.266666666666667
G72,286,290,top_right,119.6288722188042,19.0,19.266666666666666
W27,141,145,top_right,119.5990383543744,9.333333333333334,9.6
A137,95,99,top_right,119.35223508238256,6.266666666666667,6.533333333333333
A10,144,148,bottom_left,119.23337911507355,9.533333333333333,9.8
A42,99,103,top_right,119.19651354717163,6.533333333333333,6.8
G82,177,181,top_right,118.89119754812675,11.733333333333333,12.0
A125,90,94,top_right,118.82686562204063,5.933333333333334,6.2
A140,94,98,top_left,118.55358217318019,6.2,6.466666666666667
A10,99,103,top_left,118.19564142283292,6.533333333333333,6.8
G02,143,147,top_right,118.16193448787291,9.466666666666667,9.733333333333333
A58,126,130,top_right,117.98322095037403,8.333333333333334,8.6
G75,294,298,bottom_left,117.56990432352222,19.533333333333335,19.8
A73,97,101,top_right,117.52071789655218,6.4,6.666666666666667
A8,97,101,top_left,117.41756736730117,6.4,6.666666666666667
G82,182,186,top_right,116.58627819631687,12.066666666666666,12.333333333333334
A63,104,108,top_left,116.53623921458268,6.866666666666666,7.133333333333334
G72,251,255,top_right,116.28949698387409,16.666666666666668,16.933333333333334
A35,93,97,top_right,116.03722940077387,6.133333333333334,6.4
A6,88,92,top_right,115.66634083788765,5.8,6.066666666666666
B5,64,68,top_left,115.19716886908886,4.2,4.466666666666667
A64,112,116,top_left,115.09677399389241,7.4,7.666666666666667
A6,93,97,top_right,115.06386939456004,6.133333333333334,6.4
A67,134,138,top_left,114.62327972463227,8.866666666666667,9.133333333333333
A139,103,107,top_right,114.19337445807402,6.8,7.066666666666666
A8,102,106,top_right,114.15922758554078,6.733333333333333,7.0
A123,84,88,top_right,113.89756174312552,5.533333333333333,5.8
A6,133,137,bottom_left,113.50971113733264,8.8,9.066666666666666
A63,99,103,top_left,113.31296719313741,6.533333333333333,6.8
W14,118,122,bottom_left,113.2269105197313,7.8,8.066666666666666
A4,125,129,top_right,113.10564887747479,8.266666666666667,8.533333333333333
A27,96,100,top_right,112.81264039329024,6.333333333333333,6.6
A95,81,85,top_right,112.7067764758578,5.333333333333333,5.6
A7,96,100,top_right,112.50627775966781,6.333333333333333,6.6
A10,129,133,bottom_left,112.1949303688356,8.533333333333333,8.8
G82,152,156,top_left,112.13296076948643,10.066666666666666,10.333333333333334
A146,81,85,top_left,111.66122431127444,5.333333333333333,5.6
A13,129,133,bottom_right,110.53245993766879,8.533333333333333,8.8
A140,89,93,top_right,109.77177223005202,5.866666666666666,6.133333333333334
A2,115,119,top_right,109.46126976854768,7.6,7.866666666666666
W27,171,175,bottom_left,109.4192352720913,11.333333333333334,11.6
A10,119,123,top_right,108.60279254842689,7.866666666666666,8.133333333333333
A3,104,108,bottom_right,108.54695497001394,6.866666666666666,7.133333333333334
A77,85,89,top_right,108.35158211608453,5.6,5.866666666666666
G72,261,265,top_right,108.01588072293828,17.333333333333332,17.6
A95,91,95,top_right,107.61447449803502,6.0,6.266666666666667
A122,66,70,top_left,107.37058283506765,4.333333333333333,4.6
A117,118,122,top_left,107.35037571103358,7.8,8.066666666666666
A120,60,64,top_right,107.27959988303166,3.933333333333333,4.2
